lanskod;lan_namn;kommunkod;kommunnamn;tatortskod;tatort;area_ha;bef
5;Östergötland;580;Linköping;T1236;Sjögestad;52;307
5;Östergötland;580;Linköping;T1252;Slaka;113;593
14;Västra Götaland;1495;Skara;T5200;Ardala;65;745
14;Västra Götaland;1485;Uddevalla;T5106;Utby;77;410
5;Östergötland;580;Linköping;T1008;Bankekind;47;437
14;Västra Götaland;1485;Uddevalla;T4482;Lanesund och Överby;96;461
5;Östergötland;580;Linköping;T1308;Vikingstad;178;2335
14;Västra Götaland;1495;Skara;T5504;Varnhem;69;662
14;Västra Götaland;1487;Vänersborg;T5112;Vargön;401;4981
14;Västra Götaland;1494;Lidköping;T5404;Saleby;50;212
14;Västra Götaland;1495;Skara;T5208;Axvall;116;1164
14;Västra Götaland;1494;Lidköping;T5320;Järpås;107;789
5;Östergötland;586;Mjölby;T1244;Skänninge;303;3358
14;Västra Götaland;1485;Uddevalla;T4454;Kurveröd;67;1408
5;Östergötland;580;Linköping;T1212;Rappestad;41;247
14;Västra Götaland;1496;Skövde;T5308;Igelstorp;75;648
14;Västra Götaland;1427;Sotenäs;T4500;Malmön;106;260
14;Västra Götaland;1485;Uddevalla;T4586;Smedseröd;28;245
14;Västra Götaland;1487;Vänersborg;T4974;Nordkroken;72;456
5;Östergötland;582;Söderköping;T1348;Östra Ryd;95;477
5;Östergötland;580;Linköping;T1004;Askeby;57;503
14;Västra Götaland;1487;Vänersborg;T5132;Vänersborg;1131;23119
14;Västra Götaland;1485;Uddevalla;T4608;Uddevalla;2008;34781
14;Västra Götaland;1487;Vänersborg;T4330;Katrinedal;45;399
14;Västra Götaland;1495;Skara;T5420;Skara;839;11437
5;Östergötland;580;Linköping;T1318;Västerlösa;41;207
14;Västra Götaland;1427;Sotenäs;T4564;Smögen;115;1292
5;Östergötland;580;Linköping;T1172;Malmslätt;273;5074
14;Västra Götaland;1472;Tibro;T5456;Tibro;789;8396
5;Östergötland;580;Linköping;T1152;Linköping;3777;106502
5;Östergötland;580;Linköping;T1288;Tallboda;315;3311
14;Västra Götaland;1496;Skövde;T5428;Skövde;2211;36842
14;Västra Götaland;1427;Sotenäs;T4448;Kungshamn;404;3657
14;Västra Götaland;1484;Lysekil;T4316;Brastad;469;2289
5;Östergötland;580;Linköping;T1148;Linghem;192;2853
14;Västra Götaland;1485;Uddevalla;T4398;Hogstorp;61;384
14;Västra Götaland;1495;Skara;T5216;Eggby;48;237
5;Östergötland;580;Linköping;T1142;Kränge;52;269
5;Östergötland;584;Vadstena;T1300;Vadstena;361;5674
5;Östergötland;583;Motala;T1064;Fågelsta;53;293
5;Östergötland;582;Söderköping;T1184;Mogata;45;296
14;Västra Götaland;1485;Uddevalla;T4338;Fagerhult;126;499
14;Västra Götaland;1494;Lidköping;T5516;Vinninga;108;1033
5;Östergötland;580;Linköping;T1068;Gistad;55;283
14;Västra Götaland;1472;Tibro;T5232;Fagersanna;201;684
5;Östergötland;583;Motala;T1060;Fornåsa;57;460
5;Östergötland;580;Linköping;T1050;Ekängen;186;2485
14;Västra Götaland;1496;Skövde;T5492;Ulvåker;41;256
14;Västra Götaland;1496;Skövde;T5348;Lerdala;143;558
14;Västra Götaland;1471;Götene;T5360;Lundsbrunn;129;909
5;Östergötland;580;Linköping;T1016;Bergs slussar;107;1307
5;Östergötland;582;Söderköping;T1320;Västra Husby;54;488
14;Västra Götaland;1496;Skövde;T5444;Stöpen;109;1373
14;Västra Götaland;1430;Munkedal;T4554;Torreby;53;226
5;Östergötland;583;Motala;T1136;Klockrike;41;248
5;Östergötland;582;Söderköping;T1284;Söderköping;505;7418
14;Västra Götaland;1446;Karlsborg;T5384;Mölltorp;148;1047
14;Västra Götaland;1494;Lidköping;T5240;Filsbäck;107;689
5;Östergötland;582;Söderköping;T1170;Snöveltorp;80;423
5;Östergötland;581;Norrköping;T1196;Norsholm;53;566
14;Västra Götaland;1427;Sotenäs;T4404;Hunnebostrand;362;2053
14;Västra Götaland;1496;Skövde;T5520;Väring;125;641
5;Östergötland;582;Söderköping;T1162;Luddingsbo;58;215
5;Östergötland;580;Linköping;T1160;Ljungsbro;453;6763
5;Östergötland;583;Motala;T1340;Österstad;43;324
14;Västra Götaland;1494;Lidköping;T5352;Lidköping;1282;22988
14;Västra Götaland;1494;Lidköping;T5890;Örslösa;60;322
14;Västra Götaland;1487;Vänersborg;T4820;Frändefors;97;640
14;Västra Götaland;1427;Sotenäs;T4312;Bovallstrand;128;447
14;Västra Götaland;1496;Skövde;T5468;Timmersdala;116;895
14;Västra Götaland;1430;Munkedal;T4512;Munkedal;536;3910
14;Västra Götaland;1471;Götene;T5280;Götene;497;5027
14;Västra Götaland;1471;Götene;T5340;Källby;209;1737
5;Östergötland;581;Norrköping;T1330;Öbonäs;193;646
14;Västra Götaland;1494;Lidköping;T4486;Lidköping norra;356;3819
14;Västra Götaland;1446;Karlsborg;T5324;Karlsborg;519;3624
5;Östergötland;581;Norrköping;T1128;Kimstad;170;1469
5;Östergötland;583;Motala;T1028;Borensberg;277;2942
5;Östergötland;583;Motala;T1188;Motala;2024;30944
14;Västra Götaland;1430;Munkedal;T4324;Dingle;97;901
14;Västra Götaland;1496;Skövde;T5464;Tidan;143;989
14;Västra Götaland;1439;Färgelanda;T5160;Ödeborg;87;589
14;Västra Götaland;1446;Karlsborg;T5248;Forsvik;83;323
5;Östergötland;581;Norrköping;T1344;Östra Husby;119;868
5;Östergötland;581;Norrköping;T1156;Ljunga;94;751
5;Östergötland;581;Norrköping;T1046;Eksund;73;500
14;Västra Götaland;1487;Vänersborg;T4760;Brålanda;183;1521
5;Östergötland;581;Norrköping;T1248;Skärblacka;418;4023
5;Östergötland;581;Norrköping;T1018;Berga;20;275
14;Västra Götaland;1439;Färgelanda;T5048;Stigen;82;463
5;Östergötland;581;Norrköping;T1178;Marby och Marbystrand;64;255
14;Västra Götaland;1439;Färgelanda;T4828;Färgelanda;263;1986
14;Västra Götaland;1473;Töreboda;T5376;Moholm;103;647
14;Västra Götaland;1435;Tanum;T4372;Hamburgsund;137;706
5;Östergötland;581;Norrköping;T1144;Lindö;291;4763
5;Östergötland;581;Norrköping;T1192;Norrköping;3668;93765
5;Östergötland;583;Motala;T1204;Nykyrka;55;392
14;Västra Götaland;1430;Munkedal;T4412;Hällevadsholm;116;816
5;Östergötland;581;Norrköping;T1088;Herstadberg;28;236
5;Östergötland;581;Norrköping;T1058;Djurön;55;235
4;Södermanland;480;Nyköping;T0838;Skeppsvik och Sjöskogen;143;241
14;Västra Götaland;1471;Götene;T5304;Hällekis;159;683
4;Södermanland;480;Nyköping;T0816;Nävekvarn;112;779
5;Östergötland;581;Norrköping;T1146;Kvarsebo och Säter;75;203
14;Västra Götaland;1435;Tanum;T4344;Fjällbacka;167;850
14;Västra Götaland;1446;Karlsborg;T5496;Undenäs;76;238
14;Västra Götaland;1493;Mariestad;T5356;Lugnås;108;641
5;Östergötland;581;Norrköping;T1276;Svärtinge;484;3326
14;Västra Götaland;1435;Tanum;T4532;Rabbalshede;73;283
4;Södermanland;480;Nyköping;T0728;Buskhyttan;58;210
14;Västra Götaland;1493;Mariestad;T5488;Ullervad;124;885
14;Västra Götaland;1439;Färgelanda;T4900;Högsäter;112;715
14;Västra Götaland;1430;Munkedal;T4380;Hedekas;101;392
5;Östergötland;562;Finspång;T1052;Falla;65;464
5;Östergötland;581;Norrköping;T1324;Åby;533;6917
5;Östergötland;583;Motala;T1322;Västanvik;146;201
5;Östergötland;581;Norrköping;T1140;Krokek;579;5053
4;Södermanland;481;Oxelösund;T0820;Oxelösund;1160;11157
4;Södermanland;481;Oxelösund;T0778;Inskogen;21;228
5;Östergötland;581;Norrköping;T1074;Graversfors;150;560
5;Östergötland;562;Finspång;T1056;Finspång;798;12807
5;Östergötland;562;Finspång;T1206;Butbro;40;290
5;Östergötland;583;Motala;T1292;Tjällmo;77;518
14;Västra Götaland;1473;Töreboda;T5484;Töreboda;410;4626
5;Östergötland;562;Finspång;T1256;Sonstorp;73;436
14;Västra Götaland;1461;Mellerud;T4952;Mellerud;319;3797
5;Östergötland;562;Finspång;T1032;Borggård;47;237
14;Västra Götaland;1493;Mariestad;T5372;Mariestad;1134;16122
4;Södermanland;480;Nyköping;T0916;Ålberga;41;223
4;Södermanland;480;Nyköping;T0854;Stavsjö;30;210
5;Östergötland;562;Finspång;T1168;Lotorp;95;685
5;Östergötland;562;Finspång;T1104;Hällestad;99;335
4;Södermanland;480;Nyköping;T0702;Arnö;228;4124
14;Västra Götaland;1461;Mellerud;T4776;Dals Rostock;143;882
4;Södermanland;480;Nyköping;T0708;Bergshammar;65;801
4;Södermanland;480;Nyköping;T0780;Jönåker;80;598
4;Södermanland;480;Nyköping;T0876;Svalsta;80;1095
18;Örebro;1882;Askersund;T6080;Olshammar;80;237
4;Södermanland;480;Nyköping;T0736;Enstaberga;58;436
14;Västra Götaland;1435;Tanum;T4356;Grebbestad;495;1877
14;Västra Götaland;1435;Tanum;T4600;Tanumshede;207;1774
5;Östergötland;562;Finspång;T1164;Ljusfallshammar;72;316
5;Östergötland;581;Norrköping;T1232;Simonstorp;45;242
4;Södermanland;480;Nyköping;T0812;Nyköping;1490;32224
4;Södermanland;480;Nyköping;T0832;Sjösa;63;488
5;Östergötland;562;Finspång;T1080;Grytgöl;86;290
14;Västra Götaland;1493;Mariestad;T5364;Lyrestad;70;474
18;Örebro;1882;Askersund;T6160;Zinkgruvan;181;316
18;Örebro;1882;Askersund;T5968;Hammar;64;266
4;Södermanland;480;Nyköping;T0856;Stigtomta;179;1949
14;Västra Götaland;1473;Töreboda;T5536;Älgarås;93;373
14;Västra Götaland;1461;Mellerud;T5144;Åsensbruk;172;746
5;Östergötland;562;Finspång;T1216;Rejmyre;129;886
14;Västra Götaland;1460;Bengtsfors;T4768;Bäckefors;139;709
14;Västra Götaland;1493;Mariestad;T5412;Sjötorp;92;437
4;Södermanland;483;Katrineholm;T0720;Björkvik;119;427
5;Östergötland;562;Finspång;T1116;Igelfors;39;227
14;Västra Götaland;1447;Gullspång;T5300;Hova;185;1254
4;Södermanland;480;Nyköping;T0908;Vrena;110;630
4;Södermanland;480;Nyköping;T0888;Tystberga;106;869
18;Örebro;1882;Askersund;T6168;Åmmeberg;202;443
4;Södermanland;480;Nyköping;T0828;Runtuna;44;247
18;Örebro;1882;Askersund;T5904;Askersund;381;3997
18;Örebro;1861;Hallsberg;T5984;Hjortkvarn;85;234
4;Södermanland;488;Trosa;T0928;Öbolandet;172;244
4;Södermanland;483;Katrineholm;T0864;Strångsjö;53;351
4;Södermanland;482;Flen;T0712;Bettna;70;366
1;Stockholm;192;Nynäshamn;T0386;Oxnö och Svärdsö;388;293
18;Örebro;1882;Askersund;T6104;Rönneshytta;71;279
18;Örebro;1860;Laxå;T5932;Finnerödja;112;575
4;Södermanland;488;Trosa;T0910;Västerljung;42;377
4;Södermanland;488;Trosa;T0884;Trosa;610;5836
4;Södermanland;480;Nyköping;T0794;Kvegerö;210;209
14;Västra Götaland;1438;Dals-Ed;T4796;Ed;350;2994
1;Stockholm;192;Nynäshamn;T0264;Nynäshamn;711;14532
14;Västra Götaland;1447;Gullspång;T5396;Otterbäcken;116;686
4;Södermanland;483;Katrineholm;T0748;Forssjö;75;525
14;Västra Götaland;1460;Bengtsfors;T4772;Dals Långed;210;1407
14;Västra Götaland;1486;Strömstad;T4620;Stare;37;205
4;Södermanland;488;Trosa;T0896;Vagnhärad;287;3397
14;Västra Götaland;1486;Strömstad;T4556;Skee;115;736
1;Stockholm;192;Nynäshamn;T0340;Stora Vika;51;695
14;Västra Götaland;1447;Gullspång;T5268;Gullspång;307;1568
1;Stockholm;192;Nynäshamn;T0254;Lidatorp och Klövsta;41;363
18;Örebro;1860;Laxå;T6036;Laxå;419;3125
4;Södermanland;488;Trosa;T0898;Sund;152;394
14;Västra Götaland;1492;Åmål;T5096;Tösse;60;346
18;Örebro;1882;Askersund;T6172;Åsbro;309;1321
4;Södermanland;483;Katrineholm;T0784;Katrineholm;1179;23283
4;Södermanland;428;Vingåker;T0704;Baggetorp;90;490
14;Västra Götaland;1486;Strömstad;T4584;Strömstad;466;7176
14;Västra Götaland;1486;Strömstad;T4439;Kebal;173;340
14;Västra Götaland;1460;Bengtsfors;T4728;Billingsfors;160;1108
14;Västra Götaland;1492;Åmål;T4800;Fengersfors;78;323
1;Stockholm;192;Nynäshamn;T0420;Ösmo;210;3866
4;Södermanland;483;Katrineholm;T0900;Valla;130;1485
4;Södermanland;428;Vingåker;T0776;Högsjö;97;691
18;Örebro;1861;Hallsberg;T6156;Vretstorp;161;852
1;Stockholm;136;Haninge;T0238;Muskö;65;271
4;Södermanland;483;Katrineholm;T0844;Sköldinge;115;685
18;Örebro;1861;Hallsberg;T6192;Östansjö;149;869
1;Stockholm;181;Södertälje;T0196;Hölö;168;1477
4;Södermanland;428;Vingåker;T0802;Marmorbyn;53;372
1;Stockholm;192;Nynäshamn;T0320;Sorunda;118;1272
14;Västra Götaland;1460;Bengtsfors;T5040;Skåpafors;120;323
1;Stockholm;192;Nynäshamn;T0330;Segersäng;83;757
1;Stockholm;136;Haninge;T0258;Norra Muskö;456;218
18;Örebro;1880;Örebro;T6012;Kilsmo;32;233
1;Stockholm;192;Nynäshamn;T0226;Landfjärden;128;277
4;Södermanland;428;Vingåker;T0904;Vingåker;411;4548
18;Örebro;1861;Hallsberg;T6088;Pålsboda;157;1610
14;Västra Götaland;1460;Bengtsfors;T4720;Bengtsfors;390;3125
1;Stockholm;181;Södertälje;T0244;Mölnbo;151;1089
4;Södermanland;461;Gnesta;T0752;Gnesta;385;5772
4;Södermanland;482;Flen;T0836;Skebokvarn;65;207
4;Södermanland;461;Gnesta;T0724;Björnlunda;116;838
4;Södermanland;482;Flen;T0848;Sparreholm;114;734
4;Södermanland;482;Flen;T0822;Orrhammar;110;270
14;Västra Götaland;1492;Åmål;T5140;Åmål;736;9373
4;Södermanland;483;Katrineholm;T0716;Bie;63;510
1;Stockholm;181;Södertälje;T0344;Nibble;46;255
1;Stockholm;192;Nynäshamn;T0364;Grödby;104;551
18;Örebro;1861;Hallsberg;T5964;Hallsberg;960;8146
18;Örebro;1860;Laxå;T5980;Hasselfors;97;421
4;Södermanland;461;Gnesta;T0860;Stjärnhov;112;555
1;Stockholm;136;Haninge;T0430;Gansta och Söderby;176;337
4;Södermanland;482;Flen;T0804;Mellösa;82;505
1;Stockholm;181;Södertälje;T0204;Järna;406;6038
1;Stockholm;136;Haninge;T0434;Årsta Havsbad;145;389
18;Örebro;1881;Kumla;T6164;Åbytorp;143;811
18;Örebro;1862;Degerfors;T6140;Svartå;89;456
4;Södermanland;428;Vingåker;T0808;Läppe;136;221
1;Stockholm;181;Södertälje;T0428;Östra Kallfors;47;465
1;Stockholm;181;Södertälje;T0444;Kallfors;55;563
1;Stockholm;127;Botkyrka;T0298;Sibble;94;354
18;Örebro;1861;Hallsberg;T6112;Sköllersta;147;1079
18;Örebro;1880;Örebro;T5974;Hampetorp;134;306
4;Södermanland;482;Flen;T0796;Malmköping;142;2106
4;Södermanland;483;Katrineholm;T0924;Äsköping;51;326
1;Stockholm;136;Haninge;T0402;Väländan;162;522
18;Örebro;1880;Örebro;T5900;Askersby;60;249
18;Örebro;1881;Kumla;T6020;Kumla;1121;16663
18;Örebro;1814;Lekeberg;T6056;Mullhyttan;147;534
17;Värmland;1785;Säffle;T5840;Säffle;801;9150
17;Värmland;1781;Kristinehamn;T5624;Bäckhammar;83;296
18;Örebro;1881;Kumla;T5920;Ekeby;99;461
18;Örebro;1814;Lekeberg;T6026;Gropen;80;212
1;Stockholm;136;Haninge;T0404;Västerhaninge;1036;17071
4;Södermanland;482;Flen;T0768;Hälleforsnäs;216;1624
18;Örebro;1880;Örebro;T6076;Odensbacken;157;1378
1;Stockholm;181;Södertälje;T0272;Pershagen;106;2235
18;Örebro;1814;Lekeberg;T5936;Fjugesta;210;2160
1;Stockholm;136;Haninge;T0200;Jordbro;478;10757
1;Stockholm;126;Huddinge;T0406;Östorp och Ådran;112;242
1;Stockholm;127;Botkyrka;T0396;Vårsta;149;2470
17;Värmland;1785;Säffle;T5832;Svanskog;134;485
1;Stockholm;136;Haninge;T0132;Dalarö;615;1849
1;Stockholm;140;Nykvarn;T0260;Nykvarn;560;7327
18;Örebro;1880;Örebro;T6116;Stora Mellösa;102;801
1;Stockholm;127;Botkyrka;T0282;Norra Riksten;56;2044
1;Stockholm;126;Huddinge;T0178;Gladö kvarn;141;640
18;Örebro;1880;Örebro;T6064;Norra Bro;147;880
1;Stockholm;126;Huddinge;T0394;Vidja;190;741
1;Stockholm;140;Nykvarn;T0158;Finkarby;57;220
1;Stockholm;127;Botkyrka;T0372;Tumba;1944;40832
17;Värmland;1781;Kristinehamn;T5612;Björneborg;144;1237
1;Stockholm;181;Södertälje;T0356;Södertälje;2797;70777
1;Stockholm;140;Nykvarn;T0382;Stensättra tomtområde;90;236
18;Örebro;1862;Degerfors;T5916;Degerfors;788;7190
4;Södermanland;484;Eskilstuna;T0730;Bälgviken;39;226
18;Örebro;1814;Lekeberg;T6152;Vintrosa;424;2285
18;Örebro;1880;Örebro;T5924;Ekeby-Almby;200;1531
4;Södermanland;486;Strängnäs;T0798;Marielund;36;532
1;Stockholm;181;Södertälje;T0398;Viksäter och Viksberg;151;859
1;Stockholm;181;Södertälje;T0390;Vattubrinken;94;356
1;Stockholm;181;Södertälje;T0148;Ekeby;66;990
18;Örebro;1880;Örebro;T6032;Latorpsbruk;123;727
1;Stockholm;181;Södertälje;T0374;Tuna;90;404
4;Södermanland;484;Eskilstuna;T0700;Alberga;59;405
1;Stockholm;120;Värmdö;T0234;Långvik;301;1206
1;Stockholm;120;Värmdö;T0118;Grönskan, Vedhamn och Baldersnäs;188;265
4;Södermanland;486;Strängnäs;T0782;Kalkudden;181;278
4;Södermanland;486;Strängnäs;T0912;Åkers styckebruk;280;2980
4;Södermanland;486;Strängnäs;T0800;Mariefred;271;3911
17;Värmland;1764;Grums;T5796;Segmon;87;416
1;Stockholm;181;Södertälje;T0310;Sandviken;151;418
4;Södermanland;486;Strängnäs;T0806;Merlänna;52;383
4;Södermanland;484;Eskilstuna;T0920;Ärla;145;1272
1;Stockholm;125;Ekerö;T0246;Lurudden;57;223
4;Södermanland;484;Eskilstuna;T0756;Hållsta;100;917
1;Stockholm;120;Värmdö;T0314;Lugnet och Skälsmara;384;723
1;Stockholm;125;Ekerö;T0151;Ekerö sommarstad;94;616
18;Örebro;1880;Örebro;T5944;Garphyttan;173;1613
1;Stockholm;182;Nacka;T0436;Älgö;202;908
1;Stockholm;125;Ekerö;T0182;Parksidan och Solsidan;63;944
1;Stockholm;125;Ekerö;T0414;Älvnäs;57;753
18;Örebro;1883;Karlskoga;T6146;Valåsen och Labbsand;143;321
18;Örebro;1880;Örebro;T5948;Glanshammar;112;778
1;Stockholm;125;Ekerö;T0150;Ekerö;596;11505
1;Stockholm;125;Ekerö;T0266;Sundby;70;349
17;Värmland;1761;Hammarö;T5790;Rud;69;217
1;Stockholm;120;Värmdö;T0166;Fågelvikshöjden;580;2302
4;Södermanland;484;Eskilstuna;T0760;Hällberga;65;618
18;Örebro;1880;Örebro;T6188;Örebro;5064;115765
1;Stockholm;120;Värmdö;T0198;Norra Ingaröstrand och Skälsmara;454;791
1;Stockholm;182;Nacka;T0156;Fisksätra;97;8117
1;Stockholm;120;Värmdö;T0120;Brunn;198;1180
1;Stockholm;182;Nacka;T0296;Saltsjöbaden;524;9477
1;Stockholm;182;Nacka;T0192;Hästhagen;37;529
17;Värmland;1764;Grums;T5810;Slottsbron;142;1010
17;Värmland;1781;Kristinehamn;T5720;Kristinehamn;1401;18557
1;Stockholm;120;Värmdö;T0324;Stavsnäs;981;1784
17;Värmland;1761;Hammarö;T5862;Vidöåsen;25;277
18;Örebro;1880;Örebro;T5988;Hovsta;158;2831
1;Stockholm;120;Värmdö;T0342;Strömma;710;2468
19;Västmanland;1984;Arboga;T6220;Götlunda;45;265
1;Stockholm;125;Ekerö;T0378;Tureholm;251;799
17;Värmland;1761;Hammarö;T5804;Skoghall;1119;13605
1;Stockholm;125;Ekerö;T0140;Drottningholm;47;348
17;Värmland;1761;Hammarö;T5850;Tye;85;247
17;Värmland;1781;Kristinehamn;T5888;Ölme;38;218
1;Stockholm;125;Ekerö;T0328;Stenhamra;343;3588
18;Örebro;1883;Karlskoga;T6008;Karlskoga;2031;27490
1;Stockholm;120;Värmdö;T0438;Älvsala;457;597
1;Stockholm;120;Värmdö;T0122;Betsede;55;278
4;Södermanland;486;Strängnäs;T0772;Härad;60;508
1;Stockholm;182;Nacka;T0212;Kil;90;861
17;Värmland;1764;Grums;T5676;Grums;511;5040
4;Södermanland;486;Strängnäs;T0852;Stallarholmen;222;1671
17;Värmland;1780;Karlstad;T5872;Väse;71;519
4;Södermanland;486;Strängnäs;T0890;Husby och Tuna;161;270
18;Örebro;1880;Örebro;T6184;Ölmbrotorp;63;543
1;Stockholm;120;Värmdö;T0214;Kopparmora;701;2280
4;Södermanland;486;Strängnäs;T0868;Strängnäs;719;13693
1;Stockholm;120;Värmdö;T0136;Djurö;627;1442
1;Stockholm;120;Värmdö;T0250;Norra Lagnö;95;333
1;Stockholm;120;Värmdö;T0370;Koviksudde och Skeviksstrand;92;290
4;Södermanland;484;Eskilstuna;T0740;Eskilstuna;2980;67359
4;Södermanland;484;Eskilstuna;T0788;Kjulaås;115;915
1;Stockholm;120;Värmdö;T0418;Ängsvik;74;447
4;Södermanland;484;Eskilstuna;T0842;Skiftinge;190;4983
17;Värmland;1780;Karlstad;T5596;Alster;137;756
4;Södermanland;484;Eskilstuna;T0764;Hällbybrunn;286;3323
1;Stockholm;125;Ekerö;T0362;Söderby;73;287
1;Stockholm;162;Danderyd;T0368;Tranholmen;39;384
4;Södermanland;486;Strängnäs;T0699;Abborrberget;154;2324
17;Värmland;1780;Karlstad;T5766;Norsbron;52;211
19;Västmanland;1984;Arboga;T6200;Arboga;774;10841
1;Stockholm;120;Värmdö;T0172;Gustavsberg;1404;20774
1;Stockholm;125;Ekerö;T0230;Lilla Stenby;93;284
4;Södermanland;486;Strängnäs;T0902;Vansö kyrkby;29;202
17;Värmland;1780;Karlstad;T5864;Vålberg;322;2848
1;Stockholm;125;Ekerö;T0210;Hilleshögby;76;217
17;Värmland;1780;Karlstad;T5800;Skattkärr;170;1979
1;Stockholm;120;Värmdö;T0440;Norra Vindö;495;253
1;Stockholm;186;Lidingö;T0332;Sticklinge udde;127;3037
17;Värmland;1780;Karlstad;T5794;Älvåker och Råtorp;126;3287
17;Värmland;1780;Karlstad;T5704;Karlstad;2901;61492
17;Värmland;1765;Årjäng;T5884;Årjäng;455;3302
1;Stockholm;187;Vaxholm;T0432;Tynningö;463;380
19;Västmanland;1960;Kungsör;T6256;Kungsör;512;5885
17;Värmland;1760;Storfors;T5722;Kyrksten;32;237
1;Stockholm;125;Ekerö;T0218;Kungsberga;180;708
4;Södermanland;484;Eskilstuna;T0886;Tumbo;64;321
4;Södermanland;484;Eskilstuna;T0892;Udden;120;259
1;Stockholm;125;Ekerö;T0424;Ölsta;239;652
1;Stockholm;187;Vaxholm;T0268;Rindö;164;1100
19;Västmanland;1960;Kungsör;T6360;Valskog;78;693
1;Stockholm;187;Vaxholm;T0392;Vaxholm;181;4849
18;Örebro;1885;Lindesberg;T5928;Fellingsbro;215;1475
4;Södermanland;486;Strängnäs;T0722;Björktorp och Sanda;170;433
17;Värmland;1780;Karlstad;T5652;Edsvalla;81;720
1;Stockholm;187;Vaxholm;T0222;Kullö;41;904
19;Västmanland;1984;Arboga;T6272;Medåker;50;212
17;Värmland;1780;Karlstad;T5648;Edsgatan och Långenäs;105;346
1;Stockholm;187;Vaxholm;T0446;Skarpö;103;290
4;Södermanland;484;Eskilstuna;T0786;Kullersta, Kolsta och Hensta;248;320
17;Värmland;1780;Karlstad;T5654;Edsvalla Övre bruket;33;237
4;Södermanland;484;Eskilstuna;T0870;Sundbyholm;263;868
17;Värmland;1780;Karlstad;T5808;Skåre;411;5444
4;Södermanland;484;Eskilstuna;T0880;Torshälla;918;8928
1;Stockholm;187;Vaxholm;T0276;Resarö;349;3249
17;Värmland;1780;Karlstad;T5860;Vallargärdet;140;648
19;Västmanland;1980;Västerås;T0792;Kvicksund;467;2179
1;Stockholm;117;Österåker;T0350;Svinninge;571;2136
1;Stockholm;117;Österåker;T0292;Rydbo;41;597
17;Värmland;1715;Kil;T5814;Östra Stenåsen;27;493
1;Stockholm;160;Täby;T0114;Arninge;129;295
18;Örebro;1884;Nora;T5960;Gyttorp;133;671
1;Stockholm;117;Österåker;T0290;Täljö;108;410
1;Stockholm;139;Upplands-Bro;T0220;Kungsängen;435;10151
17;Värmland;1763;Forshaga;T5634;Dyvelsten;46;241
19;Västmanland;1980;Västerås;T6342;Tidö-Lindö;108;675
1;Stockholm;139;Upplands-Bro;T0286;Rättarboda;46;313
18;Örebro;1885;Lindesberg;T6096;Rockhammar;67;265
18;Örebro;1884;Nora;T6176;Ås;72;494
19;Västmanland;1983;Köping;T6268;Köping;1015;18355
18;Örebro;1885;Lindesberg;T6148;Vedevåg;142;753
17;Värmland;1715;Kil;T5656;Fagerås;72;449
1;Stockholm;117;Österåker;T0448;Spånlöt;23;480
18;Örebro;1884;Nora;T6060;Nora;601;6597
1;Stockholm;117;Österåker;T0326;Stava;111;347
1;Stockholm;139;Upplands-Bro;T0124;Brunna;224;3948
19;Västmanland;1961;Hallstahammar;T6328;Strömsholm;133;676
1;Stockholm;117;Österåker;T0270;Laggarsvik och Linanäs;387;303
1;Stockholm;117;Österåker;T0306;Nyhagen och Översättra;76;619
19;Västmanland;1983;Köping;T6280;Munktorp;95;453
19;Västmanland;1980;Västerås;T6260;Harkie;119;277
18;Örebro;1884;Nora;T6124;Striberg;66;312
17;Värmland;1760;Storfors;T5812;Storfors;290;2218
1;Stockholm;139;Upplands-Bro;T0112;Bro;364;8266
1;Stockholm;117;Österåker;T0302;Solberga;113;427
1;Stockholm;117;Österåker;T0408;Åkersberga;2460;32659
17;Värmland;1765;Årjäng;T5848;Töcksfors;249;1221
17;Värmland;1715;Kil;T5708;Kil;785;7627
17;Värmland;1763;Forshaga;T5664;Forshaga;555;6361
17;Värmland;1784;Arvika;T5712;Klässbol;93;310
19;Västmanland;1980;Västerås;T6270;Malmen;47;305
3;Uppsala;305;Håbo;T0618;Råby;104;924
19;Västmanland;1980;Västerås;T6204;Barkarö;143;1404
1;Stockholm;163;Sollentuna;T0384;Upplands Väsby och Sollentuna;4546;139606
19;Västmanland;1980;Västerås;T6382;Örtagården;42;474
3;Uppsala;305;Håbo;T0522;Vibyäng;18;311
19;Västmanland;1961;Hallstahammar;T6244;Kolbäck;213;2034
1;Stockholm;114;Upplands Väsby;T0236;Löwenströmska lasarettet;68;636
3;Uppsala;381;Enköping;T0588;Lillkyrka;43;303
17;Värmland;1784;Arvika;T5672;Glava;95;207
1;Stockholm;117;Österåker;T0334;Nolsjö och Mellansjö;144;354
19;Västmanland;1980;Västerås;T6208;Dingtuna;103;1021
1;Stockholm;117;Österåker;T0102;Bammarboda;308;647
17;Värmland;1715;Kil;T5730;Högboda;118;334
1;Stockholm;115;Vallentuna;T0202;Johannesudd;16;281
19;Västmanland;1961;Hallstahammar;T6340;Sörstafors;41;270
1;Stockholm;115;Vallentuna;T0388;Vallentuna;1700;31937
3;Uppsala;305;Håbo;T0630;Skörby;67;1220
1;Stockholm;115;Vallentuna;T0208;Karby;55;853
1;Stockholm;115;Vallentuna;T0116;Brottby;37;224
3;Uppsala;305;Håbo;T0520;Bålsta;1022;13138
19;Västmanland;1983;Köping;T6248;Kolsva;282;2440
