OBJECTID;AR;LANSKOD;AREA_HA;BEF;KOMMUNKOD;KOMMUNNAMN;TATORTSKOD;TATORT;LAN_NAMN
10990;2015;19;75;321;1904;Skinnskatteberg;T6304;Riddarhyttan;Västmanland
10991;2015;17;120;445;1766;Sunne;T5788;Rottneros;Värmland
10992;2015;1;242;352;188;Norrtälje;T0354;Södersvik;Stockholm
10993;2015;19;110;850;1981;Sala;T6300;Ransta;Västmanland
10994;2015;3;40;266;380;Uppsala;T0666;Vårdsätra;Uppsala
10995;2015;3;30;342;380;Uppsala;T0606;Ramstalund;Uppsala
10996;2015;1;592;556;188;Norrtälje;T0206;Nabbo, Gräddö och Rävsnäs;Stockholm
10997;2015;1;995;19365;188;Norrtälje;T0252;Norrtälje;Stockholm
10998;2015;19;270;2383;1904;Skinnskatteberg;T6320;Skinnskatteberg;Västmanland
10999;2015;17;73;275;1784;Arvika;T5680;Gunnarskog;Värmland
11000;2015;1;48;428;188;Norrtälje;T0294;Rånäs;Stockholm
11001;2015;3;120;455;380;Uppsala;T0654;Ultuna;Uppsala
11002;2015;3;388;9723;380;Uppsala;T0632;Sävja;Uppsala
11003;2015;17;603;2834;1762;Munkfors;T5760;Munkfors;Värmland
11004;2015;3;30;319;380;Uppsala;T0566;Håga;Uppsala
11005;2015;3;54;453;380;Uppsala;T0530;Danmark;Uppsala
11006;2015;17;518;5026;1766;Sunne;T5824;Sunne;Värmland
11007;2015;19;80;329;1981;Sala;T6336;Sätra brunn;Västmanland
11008;2015;1;139;255;188;Norrtälje;T0346;Nysättra;Stockholm
11009;2015;19;123;1329;1907;Surahammar;T6364;Virsbo;Västmanland
11010;2015;3;90;1320;380;Uppsala;T0516;Vänge;Uppsala
11011;2015;3;92;611;380;Uppsala;T0548;Gunsta;Uppsala
11012;2015;3;128;314;380;Uppsala;T0598;Selknä och Marielund;Uppsala
11013;2015;18;506;3065;1864;Ljusnarsberg;T6016;Kopparberg;Örebro
11014;2015;3;99;326;380;Uppsala;T0538;Funbo;Uppsala
11015;2015;3;56;347;380;Uppsala;T0526;Bärby;Uppsala
11016;2015;1;93;524;188;Norrtälje;T0348;Svanberga;Stockholm
11017;2015;3;76;515;380;Uppsala;T0568;Järlåsa;Uppsala
11018;2015;3;51;368;380;Uppsala;T0622;Skölsta;Uppsala
11019;2015;17;118;276;1783;Hagfors;T5828;Sunnemo;Värmland
11020;2015;17;122;257;1783;Hagfors;T5752;Mjönäs;Värmland
11021;2015;3;105;816;380;Uppsala;T0500;Almunge;Uppsala
11022;2015;17;276;2368;1730;Eda;T5628;Charlottenberg;Värmland
11023;2015;3;4374;149245;380;Uppsala;T0656;Uppsala;Uppsala
11024;2015;3;132;566;331;Heby;T6368;Vittinge;Uppsala
11025;2015;19;75;255;1981;Sala;T6316;Salbohed;Västmanland
11026;2015;3;98;933;380;Uppsala;T0514;Jälla;Uppsala
11027;2015;1;151;578;188;Norrtälje;T0144;Edsbro;Stockholm
11028;2015;18;179;481;1864;Ljusnarsberg;T6136;Ställdalen;Örebro
11029;2015;1;86;268;188;Norrtälje;T0352;Söderby-Karl;Stockholm
11030;2015;3;122;705;380;Uppsala;T0580;Knutby;Uppsala
11031;2015;17;90;215;1730;Eda;T5636;Eda Glasbruk;Värmland
11032;2015;3;148;1441;331;Heby;T6276;Morgongåva;Uppsala
11033;2015;19;105;533;1981;Sala;T6372;Västerfärnebo;Västmanland
11034;2015;19;1166;13087;1981;Sala;T6312;Sala;Västmanland
11035;2015;17;76;266;1766;Sunne;T5856;Uddheden;Värmland
11036;2015;19;55;201;1982;Fagersta;T6234;Hedkärra;Västmanland
11037;2015;3;370;2724;331;Heby;T6232;Heby;Uppsala
11038;2015;3;156;2406;380;Uppsala;T0524;Bälinge;Uppsala
11039;2015;3;55;539;380;Uppsala;T0556;Gåvsta;Uppsala
11040;2015;3;92;1399;380;Uppsala;T0596;Lövstalöt;Uppsala
11041;2015;17;176;948;1782;Filipstad;T5732;Lesjöfors;Värmland
11042;2015;3;67;203;380;Uppsala;T0650;Blackstalund;Uppsala
11043;2015;3;314;6340;380;Uppsala;T0628;Storvreta;Uppsala
11044;2015;17;105;449;1783;Hagfors;T5792;Råda;Värmland
11045;2015;1;92;276;188;Norrtälje;T0308;Skebobruk;Stockholm
11046;2015;19;860;11936;1982;Fagersta;T6212;Fagersta;Västmanland
11047;2015;20;86;291;2061;Smedjebacken;T6820;Vad;Dalarna
11048;2015;1;226;1376;188;Norrtälje;T0412;Älmsta;Stockholm
11049;2015;17;91;326;1766;Sunne;T5744;Lysvik;Värmland
11050;2015;17;144;619;1783;Hagfors;T5852;Uddeholm;Värmland
11051;2015;3;113;1410;380;Uppsala;T0660;Vattholma;Uppsala
11052;2015;20;60;206;2085;Ludvika;T6586;Sandudden och Hörks hage;Dalarna
11053;2015;3;304;3322;380;Uppsala;T0512;Björklinge;Uppsala
11054;2015;3;59;239;382;Östhammar;T0614;Skoby;Uppsala
11055;2015;20;154;1022;2085;Ludvika;T6554;Grängesberg västra;Dalarna
11056;2015;20;302;973;2061;Smedjebacken;T6796;Söderbärke;Dalarna
11057;2015;20;249;2146;2085;Ludvika;T6556;Grängesberg;Dalarna
11058;2015;19;86;327;1981;Sala;T6284;Möklinta;Västmanland
11059;2015;3;296;2506;382;Östhammar;T0508;Alunda;Uppsala
11060;2015;3;102;636;380;Uppsala;T0620;Skyttorp;Uppsala
11061;2015;19;675;4653;1962;Norberg;T6292;Norberg;Västmanland
11062;2015;3;35;231;380;Uppsala;T0590;Läby;Uppsala
11063;2015;1;496;4536;188;Norrtälje;T0176;Hallstavik;Stockholm
11064;2015;20;46;297;2061;Smedjebacken;T6566;Hagge;Dalarna
11065;2015;17;76;203;1783;Hagfors;T5608;Bergsäng;Värmland
11066;2015;20;57;259;2085;Ludvika;T6432;Blötberget;Dalarna
11067;2015;3;124;714;331;Heby;T6228;Harbo;Uppsala
11068;2015;20;75;297;2085;Ludvika;T6512;Fredriksberg västra;Dalarna
11069;2015;20;407;4072;2084;Avesta;T6602;Krylbo och Karlbo;Dalarna
11070;2015;20;66;283;2085;Ludvika;T6514;Fredriksberg östra;Dalarna
11071;2015;20;122;341;2085;Ludvika;T6544;Gonäs;Dalarna
11072;2015;20;181;620;2085;Ludvika;T6720;Saxdalen;Dalarna
11073;2015;20;47;426;2084;Avesta;T6664;Nordanö;Dalarna
11074;2015;17;126;367;1737;Torsby;T5780;Oleby;Värmland
11075;2015;20;1114;15245;2085;Ludvika;T6624;Ludvika;Dalarna
11076;2015;20;785;5258;2061;Smedjebacken;T6744;Smedjebacken;Dalarna
11077;2015;1;447;418;188;Norrtälje;T0168;Grisslehamn;Stockholm
11078;2015;20;148;268;2084;Avesta;T6462;Folkärna;Dalarna
11079;2015;20;1077;11949;2084;Avesta;T6404;Avesta;Dalarna
11080;2015;17;713;4419;1737;Torsby;T5844;Torsby;Värmland
11081;2015;3;174;1174;331;Heby;T6352;Tärnsjö;Uppsala
11082;2015;20;74;200;2061;Smedjebacken;T6558;Gubbo;Dalarna
11083;2015;20;67;449;2085;Ludvika;T6580;Håksberg;Dalarna
11084;2015;1;187;377;188;Norrtälje;T0184;Herräng;Stockholm
11085;2015;17;158;1020;1783;Hagfors;T5724;Ekshärad;Värmland
11086;2015;20;73;207;2084;Avesta;T6684;Näs bruk;Dalarna
11087;2015;3;214;1696;331;Heby;T6384;Östervåla;Uppsala
11088;2015;20;132;699;2085;Ludvika;T6804;Sörvik;Dalarna
11089;2015;3;104;289;382;Östhammar;T0560;Hargshamn;Uppsala
11090;2015;3;331;2698;382;Östhammar;T0540;Gimo;Uppsala
11091;2015;20;174;614;2085;Ludvika;T6772;Sunnansjö;Dalarna
11092;2015;20;144;772;2084;Avesta;T6508;Fors;Dalarna
11093;2015;3;277;2331;382;Östhammar;T0684;Österbybruk;Uppsala
11094;2015;3;68;214;382;Östhammar;T0528;Dannemora;Uppsala
11095;2015;3;102;671;360;Tierp;T0608;Månkarbo;Uppsala
11096;2015;3;75;222;360;Tierp;T0652;Upplanda;Uppsala
11097;2015;3;164;2025;360;Tierp;T0672;Örbyhus;Uppsala
11098;2015;20;212;290;2085;Ludvika;T6842;Norrbo och Västansjö;Dalarna
11099;2015;3;102;610;360;Tierp;T0648;Tobo;Uppsala
11100;2015;20;245;1052;2085;Ludvika;T6676;Nyhammar;Dalarna
11101;2015;20;582;7371;2083;Hedemora;T6572;Hedemora;Dalarna
11102;2015;20;146;840;2083;Hedemora;T6852;Vikmanshyttan;Dalarna
11103;2015;20;268;1120;2084;Avesta;T6576;Horndal;Dalarna
11104;2015;20;71;383;2083;Hedemora;T6880;Västerby;Dalarna
11105;2015;3;489;4726;382;Östhammar;T0688;Östhammar;Uppsala
11106;2015;20;120;515;2083;Hedemora;T6532;Garpenberg;Dalarna
11107;2015;21;137;470;2181;Sandviken;T7384;Österfärnebo;Gävleborg
11108;2015;20;418;4613;2082;Säter;T6792;Säter;Dalarna
11109;2015;3;427;1589;382;Östhammar;T0676;Öregrund;Uppsala
11110;2015;20;77;252;2081;Borlänge;T6588;Idkerberget;Dalarna
11111;2015;3;442;5826;360;Tierp;T0640;Tierp;Uppsala
11112;2015;20;70;301;2082;Säter;T6752;Solvarbo;Dalarna
11113;2015;3;225;1704;360;Tierp;T0636;Söderfors;Uppsala
11114;2015;20;77;407;2082;Säter;T6764;Skedvi kyrkby;Dalarna
11115;2015;20;72;317;2081;Borlänge;T6568;Halvarsgårdarna;Dalarna
11116;2015;20;288;1899;2082;Säter;T6492;Enbacka och Mora;Dalarna
11117;2015;21;185;1067;2180;Gävle;T7104;Hedesunda;Gävleborg
11118;2015;17;76;233;1737;Torsby;T5816;Stöllet;Värmland
11119;2015;21;118;324;2180;Gävle;T7014;Berg;Gävleborg
11120;2015;20;444;1735;2081;Borlänge;T6706;Romme;Dalarna
11121;2015;20;291;1609;2083;Hedemora;T6632;Långshyttan;Dalarna
11122;2015;20;112;205;2021;Vansbro;T6680;Nås;Dalarna
11123;2015;20;193;658;2026;Gagnef;T6428;Björbo;Dalarna
11124;2015;20;205;342;2021;Vansbro;T6682;Heden och Skansbacken;Dalarna
11125;2015;3;64;430;360;Tierp;T0604;Mehedeby;Uppsala
11126;2015;20;120;712;2081;Borlänge;T6806;Torsång;Dalarna
11127;2015;20;287;490;2021;Vansbro;T6900;Äppelbo;Dalarna
11128;2015;3;110;720;360;Tierp;T0624;Skärplinge;Uppsala
11129;2015;20;379;1920;2026;Gagnef;T6644;Mockfjärd;Dalarna
11130;2015;20;123;1083;2081;Borlänge;T6692;Ornäs;Dalarna
11131;2015;20;234;701;2026;Gagnef;T6460;Floda / Dala-Floda;Dalarna
11132;2015;3;50;324;319;Älvkarleby;T0600;Marma;Uppsala
11133;2015;20;87;233;2081;Borlänge;T6704;Repbäcken;Dalarna
11134;2015;21;117;848;2104;Hofors;T7332;Torsåker;Gävleborg
11135;2015;20;99;582;2080;Falun;T6840;Vika;Dalarna
11136;2015;20;351;2042;2021;Vansbro;T6828;Vansbro;Dalarna
11137;2015;20;70;238;2081;Borlänge;T6666;Norr Amsberg;Dalarna
11138;2015;20;3148;41955;2081;Borlänge;T6444;Borlänge;Dalarna
11139;2015;21;144;1012;2181;Sandviken;T7376;Årsunda;Gävleborg
11140;2015;20;149;655;2026;Gagnef;T6456;Bäsna;Dalarna
11141;2015;3;285;1193;360;Tierp;T0572;Karlholmsbruk;Uppsala
11142;2015;21;104;533;2181;Sandviken;T7084;Hammarby;Gävleborg
11143;2015;20;628;1725;2021;Vansbro;T6468;Järna;Dalarna
11144;2015;3;73;214;319;Älvkarleby;T0670;Älvkarleö;Uppsala
11145;2015;21;631;6090;2104;Hofors;T7112;Hofors;Gävleborg
11146;2015;20;387;2128;2026;Gagnef;T6484;Djurås;Dalarna
11147;2015;20;79;406;2026;Gagnef;T6728;Sifferbo;Dalarna
11148;2015;20;106;219;2080;Falun;T6408;Aspeboda;Dalarna
11149;2015;21;49;415;2104;Hofors;T7254;Robertsholm;Gävleborg
11150;2015;20;246;340;2021;Vansbro;T6738;Skålö;Dalarna
11151;2015;3;251;1517;319;Älvkarleby;T0664;Älvkarleby;Uppsala
11152;2015;21;273;2202;2181;Sandviken;T7296;Storvik;Gävleborg
11153;2015;20;173;988;2080;Falun;T6458;Gamla Berget och Korsgården;Dalarna
11154;2015;20;367;1199;2026;Gagnef;T6528;Gagnef;Dalarna
11155;2015;21;75;228;2181;Sandviken;T7364;Västerberg;Gävleborg
11156;2015;21;69;277;2181;Sandviken;T7110;Hillsta och Se;Gävleborg
11157;2015;20;125;387;2029;Leksand;T6476;Djura;Dalarna
11158;2015;21;154;775;2181;Sandviken;T7168;Kungsgården;Gävleborg
11159;2015;20;80;466;2080;Falun;T6472;Danholn;Dalarna
11160;2015;21;188;1754;2180;Gävle;T7052;Forsbacka;Gävleborg
11161;2015;21;33;214;2180;Gävle;T7308;Sälgsjön;Gävleborg
11162;2015;20;56;653;2080;Falun;T6766;Stennäset;Dalarna
11163;2015;3;122;354;319;Älvkarleby;T0552;Gårdskär;Uppsala
11164;2015;21;125;553;2180;Gävle;T7388;Överhärde;Gävleborg
11165;2015;20;128;338;2080;Falun;T6430;Karlsbyheden och Blixbo;Dalarna
11166;2015;21;83;535;2181;Sandviken;T7380;Åshammar;Gävleborg
11167;2015;21;1759;24724;2181;Sandviken;T7272;Sandviken;Gävleborg
11168;2015;20;194;923;2080;Falun;T6768;Sundborn;Dalarna
11169;2015;20;2516;37000;2080;Falun;T6504;Falun;Dalarna
11170;2015;3;802;6279;319;Älvkarleby;T0616;Skutskär;Uppsala
11171;2015;21;63;307;2181;Sandviken;T7140;Jäderfors;Gävleborg
11172;2015;21;143;697;2180;Gävle;T7060;Furuvik;Gävleborg
11173;2015;21;850;7147;2180;Gävle;T7344;Valbo;Gävleborg
11174;2015;20;368;2141;2029;Leksand;T6596;Insjön;Dalarna
11175;2015;20;294;1870;2080;Falun;T6552;Grycksbo;Dalarna
11176;2015;20;201;696;2029;Leksand;T6584;Häradsbygden;Dalarna
11177;2015;20;1047;4927;2023;Malung-Sälen;T6636;Malung;Dalarna
11178;2015;20;171;552;2080;Falun;T6780;Sågmyra;Dalarna
11179;2015;21;56;445;2180;Gävle;T7170;Lindbacka, Jonstorp och Källhagen;Gävleborg
11180;2015;20;178;537;2080;Falun;T6412;Bengtsheden;Dalarna
11181;2015;20;153;305;2080;Falun;T6814;Toftbyn;Dalarna
11182;2015;21;293;1813;2181;Sandviken;T7148;Järbo;Gävleborg
11183;2015;20;236;472;2029;Leksand;T6872;Västanvik;Dalarna
11184;2015;20;276;574;2023;Malung-Sälen;T6640;Malungsfors;Dalarna
11185;2015;20;467;1968;2080;Falun;T6424;Bjursås;Dalarna
11186;2015;21;3974;74884;2180;Gävle;T7076;Gävle;Gävleborg
11187;2015;20;947;6107;2029;Leksand;T6608;Leksand;Dalarna
11188;2015;20;227;1335;2080;Falun;T6776;Svärdsjö;Dalarna
11189;2015;17;181;473;1737;Torsby;T5836;Sysslebäck;Värmland
11190;2015;21;304;859;2180;Gävle;T7038;Bönan;Gävleborg
11191;2015;20;172;304;2029;Leksand;T6402;Alvik;Dalarna
11192;2015;21;234;951;2180;Gävle;T7368;Åbyggeby;Gävleborg
11193;2015;20;466;1274;2029;Leksand;T6732;Siljansnäs;Dalarna
11194;2015;21;141;661;2180;Gävle;T7028;Björke;Gävleborg
11195;2015;21;146;411;2180;Gävle;T7346;Harkskär och Utvalnäs;Gävleborg
11196;2015;20;175;529;2080;Falun;T6620;Linghed;Dalarna
11197;2015;20;198;259;2029;Leksand;T6574;Hjortnäs och Sunnanäng;Dalarna
11198;2015;20;547;875;2029;Leksand;T6816;Tällberg;Dalarna
11199;2015;21;93;337;2180;Gävle;T7340;Trödje;Gävleborg
11200;2015;20;325;840;2080;Falun;T6496;Enviken;Dalarna
11201;2015;20;133;240;2080;Falun;T6916;Övertänger;Dalarna
11202;2015;20;184;260;2062;Mora;T6540;Gesunda;Dalarna
11203;2015;20;1232;5160;2031;Rättvik;T6716;Rättvik;Dalarna
11204;2015;20;258;383;2023;Malung-Sälen;T6616;Limedsforsen;Dalarna
11205;2015;20;348;1193;2031;Rättvik;T6848;Vikarbyn;Dalarna
11206;2015;20;309;575;2031;Rättvik;T6410;Nittsjö, Sätra och Backa;Dalarna
11207;2015;20;272;860;2062;Mora;T6748;Sollerön;Dalarna
11208;2015;21;441;2875;2101;Ockelbo;T7236;Ockelbo;Gävleborg
11209;2015;20;187;363;2031;Rättvik;T6660;Nedre Gärdsjö;Dalarna
11210;2015;20;141;375;2062;Mora;T6844;Stenis och Vika;Dalarna
11211;2015;21;467;1549;2180;Gävle;T7016;Bergby;Gävleborg
11212;2015;21;256;966;2180;Gävle;T7228;Norrsundet;Gävleborg
11213;2015;20;213;226;2062;Mora;T6836;Venjan;Dalarna
11214;2015;20;106;312;2062;Mora;T6860;Vinäs;Dalarna
11215;2015;21;121;238;2101;Ockelbo;T7372;Åmot;Gävleborg
11216;2015;20;304;741;2062;Mora;T6672;Nusnäs;Dalarna
11217;2015;20;288;528;2031;Rättvik;T6436;Boda;Dalarna
11218;2015;20;143;547;2062;Mora;T6724;Selja;Dalarna
11219;2015;20;1714;12602;2062;Mora;T6648;Mora;Dalarna
11220;2015;20;111;345;2062;Mora;T6832;Vattnäs;Dalarna
11221;2015;21;267;420;2101;Ockelbo;T7180;Lingbo;Gävleborg
11222;2015;20;265;359;2031;Rättvik;T6560;Gulleråsen;Dalarna
11223;2015;20;96;370;2062;Mora;T6440;Bonäs;Dalarna
11224;2015;20;212;369;2023;Malung-Sälen;T6808;Transtrand;Dalarna
11225;2015;20;234;831;2062;Mora;T6864;Våmhus;Dalarna
11226;2015;20;137;232;2039;Älvdalen;T6500;Evertsberg;Dalarna
11227;2015;20;1517;5349;2034;Orsa;T6696;Orsa;Dalarna
11228;2015;20;131;396;2031;Rättvik;T6516;Furudal;Dalarna
11229;2015;20;229;769;2023;Malung-Sälen;T6784;Sälen;Dalarna
11230;2015;20;227;310;2034;Orsa;T6736;Skattungbyn;Dalarna
11231;2015;21;95;242;2182;Söderhamn;T7352;Vallvik;Gävleborg
11232;2015;21;129;281;2183;Bollnäs;T7280;Sibo;Gävleborg
11233;2015;20;171;382;2039;Älvdalen;T6884;Västermyckeläng;Dalarna
11234;2015;21;317;1946;2182;Söderhamn;T7188;Ljusne;Gävleborg
11235;2015;21;151;1197;2183;Bollnäs;T7156;Kilafors;Gävleborg
11236;2015;20;254;662;2039;Älvdalen;T6708;Rot;Dalarna
11237;2015;21;168;719;2182;Söderhamn;T7024;Bergvik;Gävleborg
11238;2015;21;101;444;2182;Söderhamn;T7356;Vannsätter;Gävleborg
11239;2015;21;301;1681;2182;Söderhamn;T7268;Sandarne;Gävleborg
11240;2015;21;165;352;2183;Bollnäs;T7276;Segersta;Gävleborg
11241;2015;20;121;200;2039;Älvdalen;T6448;Brunnsberg;Dalarna
11242;2015;21;91;260;2182;Söderhamn;T7378;Vad, Åsbacka och Långrör;Gävleborg
11243;2015;21;292;1585;2182;Söderhamn;T7212;Marmaskogen;Gävleborg
11244;2015;21;186;550;2182;Söderhamn;T7214;Mohed;Gävleborg
11245;2015;21;62;205;2183;Bollnäs;T7058;Freluga;Gävleborg
11246;2015;21;89;264;2121;Ovanåker;T7360;Viksjöfors;Gävleborg
11247;2015;21;916;12259;2182;Söderhamn;T7316;Söderhamn;Gävleborg
11248;2015;21;384;2348;2121;Ovanåker;T7000;Alfta;Gävleborg
11249;2015;21;79;249;2121;Ovanåker;T7258;Runemo;Gävleborg
11250;2015;21;57;245;2183;Bollnäs;T7252;Rengsjö;Gävleborg
11251;2015;21;1463;13716;2183;Bollnäs;T7036;Bollnäs;Gävleborg
11252;2015;21;87;379;2121;Ovanåker;T7256;Roteberg;Gävleborg
11253;2015;21;528;4179;2121;Ovanåker;T7044;Edsbyn;Gävleborg
11254;2015;21;83;215;2182;Söderhamn;T7342;Trönö;Gävleborg
11255;2015;21;96;374;2183;Bollnäs;T7196;Lottefors;Gävleborg
11256;2015;21;291;1961;2183;Bollnäs;T7004;Arbrå;Gävleborg
11257;2015;21;66;288;2183;Bollnäs;T7348;Vallsta;Gävleborg
11258;2015;21;163;643;2184;Hudiksvall;T7048;Enånger;Gävleborg
11259;2015;21;170;849;2184;Hudiksvall;T7216;Njutånger;Gävleborg
11260;2015;21;435;3419;2184;Hudiksvall;T7132;Iggesund;Gävleborg
11261;2015;20;317;675;2039;Älvdalen;T6788;Särna;Dalarna
11262;2015;21;365;1557;2161;Ljusdal;T7152;Järvsö;Gävleborg
11263;2015;21;238;1581;2184;Hudiksvall;T7320;Sörforsa;Gävleborg
11264;2015;21;159;354;2161;Ljusdal;T7192;Los;Gävleborg
11265;2015;21;1299;16081;2184;Hudiksvall;T7120;Hudiksvall;Gävleborg
11266;2015;21;183;910;2184;Hudiksvall;T7232;Näsviken;Gävleborg
11267;2015;21;73;223;2184;Hudiksvall;T7128;Edsta;Gävleborg
11268;2015;21;50;206;2161;Ljusdal;T7124;Hybo;Gävleborg
11269;2015;21;87;224;2184;Hudiksvall;T7054;Fredriksfors;Gävleborg
11270;2015;21;315;1398;2161;Ljusdal;T7064;Färila;Gävleborg
11271;2015;21;337;2185;2184;Hudiksvall;T7040;Delsbo;Gävleborg
11272;2015;21;75;411;2161;Ljusdal;T7178;Lillhaga;Gävleborg
11273;2015;21;735;7259;2161;Ljusdal;T7184;Ljusdal;Gävleborg
11274;2015;23;232;403;2361;Härjedalen;T7904;Lillhärdal;Jämtland
11275;2015;21;68;453;2132;Nordanstig;T7136;Ilsbo;Gävleborg
11276;2015;21;160;586;2161;Ljusdal;T7324;Tallåsen;Gävleborg
11277;2015;20;142;706;2039;Älvdalen;T6592;Idre;Dalarna
11278;2015;21;92;360;2132;Nordanstig;T7304;Strömsbruk;Gävleborg
11279;2015;21;78;530;2184;Hudiksvall;T7056;Friggesund;Gävleborg
11280;2015;21;95;340;2132;Nordanstig;T7292;Stocka;Gävleborg
11281;2015;21;108;592;2132;Nordanstig;T7096;Harmånger;Gävleborg
11282;2015;21;186;1292;2132;Nordanstig;T7020;Bergsjö;Gävleborg
11283;2015;21;107;258;2132;Nordanstig;T7154;Jättendal;Gävleborg
11284;2015;23;74;420;2361;Härjedalen;T7996;Ulvkälla;Jämtland
11285;2015;23;296;2543;2361;Härjedalen;T7968;Sveg;Jämtland
11286;2015;21;294;1199;2132;Nordanstig;T7068;Gnarp;Gävleborg
11287;2015;21;90;329;2132;Nordanstig;T7172;Hassela;Gävleborg
11288;2015;23;198;534;2361;Härjedalen;T8012;Ytterhogdal;Jämtland
11289;2015;22;121;222;2281;Sundsvall;T7646;Vikarbodarna och Skatan;Västernorrland
11290;2015;22;74;216;2281;Sundsvall;T7714;Viforsen och Tunbyn;Västernorrland
11291;2015;22;159;637;2281;Sundsvall;T7560;Lucksta;Västernorrland
11292;2015;22;1062;8785;2281;Sundsvall;T7532;Kvissleby;Västernorrland
11293;2015;22;172;547;2281;Sundsvall;T7402;Klingsta och Allsta;Västernorrland
11294;2015;22;142;2532;2281;Sundsvall;T7670;Stockvik;Västernorrland
11295;2015;22;465;3437;2281;Sundsvall;T7580;Matfors;Västernorrland
11296;2015;22;134;563;2281;Sundsvall;T7726;Vattjom;Västernorrland
11297;2015;22;96;310;2281;Sundsvall;T7596;Nedansjö;Västernorrland
11298;2015;22;208;986;2281;Sundsvall;T7408;Ankarsvik;Västernorrland
11299;2015;22;201;599;2281;Sundsvall;T7462;Fanbyn;Västernorrland
11300;2015;23;267;837;2361;Härjedalen;T7868;Hede;Jämtland
11301;2015;22;248;400;2281;Sundsvall;T7486;Hartungviken och Spikarna;Västernorrland
11302;2015;22;111;324;2281;Sundsvall;T7642;Selånger;Västernorrland
11303;2015;23;82;241;2361;Härjedalen;T7920;Norr-Hede;Jämtland
11304;2015;22;197;704;2281;Sundsvall;T7676;Stöde;Västernorrland
11305;2015;23;356;549;2361;Härjedalen;T8008;Vemdalen;Jämtland
11306;2015;22;54;209;2262;Timrå;T7544;Laggarberg;Västernorrland
11307;2015;23;83;213;2326;Berg;T7924;Rätan;Jämtland
11308;2015;22;629;5841;2281;Sundsvall;T7404;Vi;Västernorrland
11309;2015;22;4251;57606;2281;Sundsvall;T7688;Sundsvall;Västernorrland
11310;2015;22;58;485;2281;Sundsvall;T7520;Kovland;Västernorrland
11311;2015;22;214;477;2260;Ånge;T7708;Torpshammar;Västernorrland
11312;2015;22;53;216;2281;Sundsvall;T7492;Hovid;Västernorrland
11313;2015;22;150;349;2260;Ånge;T7400;Alby;Västernorrland
11314;2015;22;609;2062;2260;Ånge;T7472;Ljungaverk och Fränsta;Västernorrland
11315;2015;22;382;2889;2260;Ånge;T7736;Ånge;Västernorrland
11316;2015;22;987;10495;2262;Timrå;T7704;Timrå;Västernorrland
11317;2015;23;308;292;2326;Berg;T7886;Klövsjö;Jämtland
11318;2015;22;529;2374;2262;Timrå;T7700;Söråker;Västernorrland
11319;2015;22;284;1787;2262;Timrå;T7416;Bergeforsen;Västernorrland
11320;2015;23;257;956;2361;Härjedalen;T7828;Funäsdalen;Jämtland
11321;2015;22;21;222;2262;Timrå;T7668;Stavreviken;Västernorrland
11322;2015;22;244;949;2281;Sundsvall;T7504;Indal;Västernorrland
11323;2015;23;61;280;2326;Berg;T8032;Åsarna;Jämtland
11324;2015;22;1121;18426;2280;Härnösand;T7500;Härnösand;Västernorrland
11325;2015;22;86;283;2281;Sundsvall;T7548;Liden;Västernorrland
11326;2015;22;199;928;2280;Härnösand;T7740;Älandsbro;Västernorrland
11327;2015;23;203;1559;2305;Bräcke;T7816;Bräcke;Jämtland
11328;2015;23;166;916;2326;Berg;T7976;Svenstavik;Jämtland
11329;2015;23;151;206;2326;Berg;T7878;Hoverberg;Jämtland
11330;2015;22;70;450;2280;Härnösand;T7632;Ramvik;Västernorrland
11331;2015;22;130;365;2282;Kramfors;T7568;Lunde;Västernorrland
11332;2015;23;119;757;2305;Bräcke;T7844;Gällö;Jämtland
11333;2015;22;66;211;2282;Kramfors;T7488;Herrskog;Västernorrland
11334;2015;23;78;402;2305;Bräcke;T7944;Pilgrimstad;Jämtland
11335;2015;22;117;332;2282;Kramfors;T7564;Lugnvik;Västernorrland
11336;2015;22;863;6582;2282;Kramfors;T7524;Kramfors;Västernorrland
11337;2015;22;64;282;2282;Kramfors;T7604;Nordingrå;Västernorrland
11338;2015;23;140;435;2305;Bräcke;T7896;Kälarne;Jämtland
11339;2015;23;39;241;2380;Östersund;T7830;Fåker;Jämtland
11340;2015;23;101;295;2326;Berg;T7912;Myrviken;Jämtland
11341;2015;23;140;453;2380;Östersund;T7984;Tandsbyn;Jämtland
11342;2015;23;125;249;2303;Ragunda;T7806;Östra Bispgården;Jämtland
11343;2015;22;514;1883;2282;Kramfors;T7432;Bollstabruk;Västernorrland
11344;2015;22;109;243;2282;Kramfors;T7588;Mjällom;Västernorrland
11345;2015;23;116;496;2303;Ragunda;T7808;Västra Bispgården;Jämtland
11346;2015;23;105;234;2380;Östersund;T7864;Hara;Jämtland
11347;2015;22;183;892;2282;Kramfors;T7616;Nyland;Västernorrland
11348;2015;22;142;313;2282;Kramfors;T7636;Sandslån;Västernorrland
11349;2015;22;186;768;2282;Kramfors;T7680;Ullånger;Västernorrland
11350;2015;23;127;278;2380;Östersund;T7906;Lunne;Jämtland
11351;2015;22;113;401;2282;Kramfors;T7448;Docksta;Västernorrland
11352;2015;23;73;289;2380;Östersund;T7938;Orrviken;Jämtland
11353;2015;23;290;1116;2303;Ragunda;T7856;Hammarstrand;Jämtland
11354;2015;23;209;458;2380;Östersund;T7910;Marieby;Jämtland
